"id","status_code","url"
184,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#5831363e37182835753f2a2d3c2231393c22762834
185,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=BUDOWA_I_REMONT_NIERUCHOMOSCI
186,401,https://pm-grudziadz.pl/sprawy/54/zgloszenie-zamiaru-przystapienia-do-wykonania-robot-budowlanych-zwiazanych-ze-zmiana-sposobu-uzytkowania-obiektu-budowlanego-lub-jego-czesci/
187,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=BEZPIECZENSTWO_BUDOWLANE
188,401,https://pm-grudziadz.pl/sprawy/47/pozwolenie-na-rozbiorke/
189,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#a4cdcac2cbe4d4c989c3d6d1c0decdc5c0de8ad4c8
190,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=ZGLOSZENIA_BUDOWY
191,401,https://pm-grudziadz.pl/sprawy/57/decyzja-o-warunkach-zabudowy/
192,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#2d44434b426d5d40004a5f584957444c4957035d41
193,401,https://pm-grudziadz.pl/sprawy/49/przeniesienie-praw-i-obowiazkow-wynikajacych-ze-zgloszenia-wobec-ktorego-organ-nie-wniosl-sprzeciwu/
194,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#b6dfd8d0d9f6c6db9bd1c4c3d2ccdfd7d2cc98c6da
195,401,https://pm-grudziadz.pl/sprawy/52/zgloszenie-budowy-lub-przebudowy-budynku-mieszkalnego-jednorodzinnego/
196,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#f891969e97b88895d59f8a8d9c8291999c82d68894
197,401,https://pm-grudziadz.pl/sprawy/48/przeniesienie-pozwolenia-na-budowe/
198,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=POZWOLENIA_BUDOWLANE
199,401,https://pm-grudziadz.pl/sprawy/55/zmiana-pozwolenia-na-budowe/
200,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#01686f676e41716c2c667374657b6860657b2f716d
201,401,https://pm-grudziadz.pl/sprawy/75/wydanie-wypisu-wypisu-i-wyrysu-wyrysu-z-ewidencji-gruntow-i-budynkow/
202,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#95fcfbf3fad5e5f8b8f2e7e0f1effcf4f1efbbe5f9
203,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=DOKUMENTACJA_GEODEZYJNA
204,401,https://pm-grudziadz.pl/sprawy/69/udostepnianie-mapy-ewidencji-gruntow-i-budynkow-lub-mapy-zasadniczej-do-celow-informacyjnych/
205,401,https://pm-grudziadz.pl/sprawy/71/udostepnienie-nieruchomosci-dla-celow-realizacji-inwestycji/
206,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=ZARZADZANIE_NIERUCHOMOSCIAMI
207,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#1c75727a735c6c71317b6e697866757d7866326c70
208,401,https://pm-grudziadz.pl/sprawy/67/nadanie-numeru-porzadkowego-budynku/
209,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=ADMINISTRACJA_NIERUCHOMOSCIAMI
210,401,https://pm-grudziadz.pl/sprawy/68/udostepnianie-danych-z-rejestru-cen-i-wartosci-nieruchomosci/
211,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#066f68606946766b2b617473627c6f67627c28766a
212,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#ea83848c85aa9a87c78d989f8e90838b8e90c49a86
213,401,https://pm-grudziadz.pl/sprawy/72/udostepnienie-rejestrow-kartotek-skorowidzow-wykazow-zestawien-tworzonych-na-podstawie-bazy-danych-ewidencji-gruntow-i-budynkow/
214,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#f59c9b939ab58598d8928780918f9c94918fdb8599
215,401,https://pm-grudziadz.pl/sprawy/70/udostepnianie-zbiorow-danych-bazy-danych-ewidencji-gruntow-i-budynkow/
216,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#f49d9a929bb48499d9938681908e9d95908eda8498
217,401,https://pm-grudziadz.pl/sprawy/53/zgloszenie-rozbiorki/
218,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#a2cbccc4cde2d2cf8fc5d0d7c6d8cbc3c6d88cd2ce
219,401,https://pm-grudziadz.pl/sprawy/46/pozwolenie-na-budowe/
220,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#b5dcdbd3daf5c5d898d2c7c0d1cfdcd4d1cf9bc5d9
221,401,https://pm-grudziadz.pl/sprawy/51/zgloszenie-budowy-robot-budowlanych-nie-wymagajacych-pozwolenia-na-budowe/
222,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#670e09010827170a4a001512031d0e06031d49170b
223,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=PLANOWANIE_PRZESTRZENNE
224,200,https://pm-grudziadz.pl/cdn-cgi/l/email-protection#60020915120f4d0c01131520150d4e071215041a0901041a4e100c
225,401,https://pm-grudziadz.pl/sprawy/249/uzyskanie-zaswiadczenia-stwierdzajacego-ze-zgodnie-z-prawem-polskim-mozna-zawrzec-malzenstwo/
226,401,https://pm-grudziadz.pl/tagi-wyszukiwanie/?tags=MALZENSTWA
227,401,https://pm-grudziadz.pl/sprawy/27/skrocenie-miesiecznego-terminu-oczekiwania-na-zawarcie-zwiazku-malzenskiego/
